gene_id,gene_name,rel_amp_PROTECTED,rel_amp_EXPOSED,abs_amp_PROTECTED,abs_amp_EXPOSED,phase_hour_PROTECTED,phase_hour_EXPOSED,average_mesor_PROTECTED,average_mesor_EXPOSED,p_PROTECTED,p_EXPOSED,bh_q_PROTECTED,bh_q_EXPOSED
ENSG00000095203,EPB41L4B,0.208216651195478,0.030080095495187,10.6881166253946,1.36089294268362,17.5108600349504,21.2774894165156,51.3317093711222,45.2423079209099,1.64406446066459e-05,0.720733670657934,0.000145088863669058,0.771657761570664
ENSG00000096746,HNRNPH3,0.229372922102933,0.166497480938724,38.1143521137215,23.5922138382148,6.15483409274189,3.50037168012531,166.16761806181,141.697121813498,8.23437134860872e-09,3.58250121954659e-07,5.16034397429645e-07,2.04942076646631e-05
ENSG00000097046,CDC7,0.282973726257255,0.075057196998648,1.98998553097689,0.52316472942215,4.75711919789262,5.69502434042154,7.03240388179277,6.97021405464387,3.84204072514435e-06,0.165601479276584,4.83496530278969e-05,0.243367434369347
ENSG00000100462,PRMT5,0.246846848654479,0.12113293644042,14.3890806073065,7.14484473102413,3.35397128195268,1.68746155606755,58.2915305005473,58.9835014404887,2.43344078752513e-07,0.000383031154015543,6.03328828254987e-06,0.00236474332758804
ENSG00000100591,AHSA1,0.235266917795325,0.132854210163436,16.4711863006228,8.29733646471998,5.39127874131895,3.05118379506875,70.010634962933,62.4544487864755,1.85172975447359e-07,8.49004916630035e-05,4.84128338952624e-06,0.000794890414061049
ENSG00000100650,SRSF5,0.359384909845828,0.0625310574488254,162.880253375831,25.6150330961436,12.7142121215128,12.052203681892,453.219511764434,409.636973069048,1.83426491699015e-10,0.24676706019629,4.34805247548388e-08,0.332192574234449
ENSG00000100784,RPS6KA5,0.379995248137972,0.189970474727768,7.73947700849116,3.4219965959888,15.1764330623351,14.1306491016187,20.3672994502317,18.0133075989444,1.84839284295269e-06,0.000949023242657465,2.77058980101719e-05,0.00466138986182798
ENSG00000101003,GINS1,0.093151278805584,0.216873101227934,0.51095275981235,1.08728942273738,7.40517742505003,13.3220761731022,5.48519318643773,5.01348215422361,0.153314389448178,2.87918257494597e-05,0.225466801495765,0.000370932705497429
ENSG00000101246,ARFRP1,0.325732654330802,0.13586105551841,10.8606668356086,4.54036856005356,4.56730374613408,3.07782788892269,33.3422722321814,33.4192056931158,2.94814558020227e-10,0.00682263466198643,5.6570474710001e-08,0.0206316869228013
ENSG00000101444,AHCY,0.207863747814237,0.0386676641736646,13.0563396571699,2.20294835809835,5.93049672636756,4.36838105915391,62.8120092823401,56.9713326412594,1.86277540356225e-06,0.482579128379815,2.7854522851109e-05,0.561980045758211
ENSG00000102390,PBDC1,0.244338504653444,0.172831561898773,6.33518186053503,3.85608342499841,4.44338552773607,2.32259316452684,25.9278899554554,22.3112224563296,2.29904929231867e-08,7.9360636141048e-07,1.0485594103771e-06,3.37783786114338e-05
ENSG00000102743,SLC25A15,0.254015404110043,0.0509492318628102,1.46632646070926,0.319691454349766,3.87963219088698,9.32645866312295,5.77258873668159,6.27470606839749,1.98884680737876e-05,0.317544071067987,0.000168041385737266,0.403842812875957
ENSG00000102802,MEDAG,0.550302889251858,0.750911993629065,11.6536092100897,46.9312032103165,3.21056939662959,2.37501054672924,21.1767181995589,62.4989394343055,0.0138253434002137,0.000310478140501749,0.031268744567295,0.00202365622223481
ENSG00000103319,EEF2K,0.326508066599621,0.318473108661889,78.6221768329022,61.059384670786,15.9491256738298,13.635873617323,240.797042632678,191.725401643284,3.01411429989883e-07,4.50855993078456e-09,7.07891138117483e-06,1.5027954350521e-06
ENSG00000103494,RPGRIP1L,0.200510490562705,0.115970037981075,1.09174909734163,0.736807309247244,7.23204114889726,11.9322537235013,5.44484776969917,6.35342819640608,0.000204649855857524,0.046725350248214,0.00105680677117979,0.0912483311846972
ENSG00000104228,TRIM35,0.289913787874529,0.134296076686916,13.6768626396337,4.96475744475569,12.8695519922722,12.8623457336179,47.1756198278948,36.9687452324465,1.85459153441193e-10,0.000411122193544802,4.34805247548388e-08,0.00249251573927915
ENSG00000104267,CA2,0.214732113423976,0.0493019507048056,8.64169782688118,1.61083343748404,6.3455638248053,7.52728311442216,40.2440868721794,32.6728134375225,8.73056009858862e-05,0.352457635645766,0.000536877785944274,0.438585030347071
ENSG00000104356,POP1,0.465637387780355,0.183107950627543,4.22467110957545,1.6101454364418,3.81807714730504,3.56464539214065,9.07287778095745,8.79342175434517,3.87075606826508e-07,0.0205090765064741,8.60467004052296e-06,0.0487549929684023
ENSG00000104524,PYCR3,0.337612108354992,0.0684339701428595,2.46202829046098,0.475232208982851,4.24120951437367,3.5479921541445,7.29247627538349,6.94439045390437,0.000149032584211913,0.58859222353351,0.000815597466048406,0.656363139141832
ENSG00000105072,C19orf44,0.250387181080747,0.0533920127119013,1.47806052893155,0.351496544811612,2.62113599072333,4.7294895338343,5.90309984142076,6.58331699739916,5.90859520398075e-06,0.36065150139002,6.76639952147327e-05,0.446997105330445
ENSG00000105676,ARMC6,0.337873292339112,0.127881636565424,6.28702707398736,2.09676934637086,5.17057189355031,2.92832781173064,18.6076473534264,16.3961722940428,3.56713506009074e-06,0.106643174727581,4.58143577079213e-05,0.172855086044666
ENSG00000105722,ERF,0.27786107832938,0.145712363068184,19.9516319631458,11.3187119751879,19.4973951841416,23.6749306010392,71.8043422385876,77.6784600623868,4.48687284050458e-05,0.0641813905961956,0.000315066391857728,0.116227287653881
ENSG00000106785,TRIM14,0.226437827230357,0.0639822873336029,7.28668518551757,2.07355429271763,5.2962661205477,9.00927447537553,32.1796286187853,32.4082551457741,4.11107625717225e-06,0.176618235138757,5.09634512954226e-05,0.255789804948954
ENSG00000106804,C5,0.248669446138273,0.19674980194444,1.64749545529557,1.18246175741469,10.5607768376927,13.7647941489454,6.62524279070246,6.00997686263797,6.43367883579175e-06,0.000127754738596932,7.12709154280032e-05,0.00106710559500888
ENSG00000107201,RIGI,0.204811139072114,0.095322676994137,3.94494168447562,1.68391600999813,3.05429515689689,1.70896932120552,19.2613629431874,17.6654292881609,2.16571723671064e-07,0.000964154503941716,5.53456140553657e-06,0.00470974180127581
ENSG00000107371,EXOSC3,0.363683634563247,0.118431212191416,5.11181009414934,1.64206097032377,3.07373534682127,2.81850097664148,14.055650593924,13.8651031255998,4.89750921082971e-11,0.000430780337140539,1.89816467378945e-08,0.00258904172746008
ENSG00000107833,NPM3,0.427966073191214,0.218891937703818,6.6196968413606,3.19290737034942,4.86664529157973,3.91346529851074,15.4678075110008,14.5866832915049,1.21628947276101e-08,0.000279044843356943,6.74148711769005e-07,0.00188011990608213
ENSG00000108439,PNPO,0.421808808073288,0.136562873719381,5.66545075678271,1.71250128881636,3.6506907326162,3.22459772203263,13.431323975099,12.5400208869017,1.21737043085293e-09,0.0179856255818131,1.52385094141963e-07,0.044190326477325
ENSG00000108448,na,0.206243880299124,0.0575674727212747,1.46788950025062,0.405361236337752,4.60012650601289,21.8665166719401,7.11725117914615,7.0414978663454,0.000267347206126707,0.331246251130617,0.00129579751558732,0.418267317079271
ENSG00000108578,BLMH,0.123958786150912,0.252492002964889,24.9010341123352,51.9272338534241,10.7652921517347,15.6567095887363,200.881558181925,205.658924812145,0.243003634990905,5.29374542108511e-07,0.327161646547725,2.60941893859101e-05
ENSG00000108826,MRPL27,0.24451462325607,0.110454515397298,7.41770138058577,3.2612411047895,4.16783209015837,3.41570563104082,30.3364325691781,29.5256476664536,3.58173882650594e-10,0.00221155423491708,6.56880366255229e-08,0.00877356067262746
ENSG00000108950,FAM20A,0.126402868519441,0.435619643782461,1.18776722271481,6.03390254496135,2.7902632286958,1.83182667036376,9.39667933668869,13.8513095795436,0.525935338380978,2.70474102690555e-07,0.602400771946103,1.703577037704e-05
ENSG00000109971,HSPA8,0.526558656967378,0.215642598649341,188.519835131616,72.1528795667612,5.57107728050645,5.33722571581413,358.022477908468,334.594741570936,9.46849527065686e-08,0.0117918940968155,2.90620456724908e-06,0.0317479946635117
ENSG00000111057,KRT18,0.115697032476399,0.246320672099186,1.99389311758515,6.59659564587443,21.4016775347085,3.02061973730889,17.2337446770026,26.7805198388634,0.462620146360511,0.000533096989190348,0.545718487066017,0.00303573175899216
ENSG00000111639,MRPL51,0.22285156288849,0.104349093582979,12.2002073611586,5.35424860438603,5.3898976376605,4.1435735893627,54.7458909555118,51.3109258599193,6.81009371799398e-13,0.0006783270391181,2.12321696892757e-09,0.00365259780001806
ENSG00000111671,SPSB2,0.218001389060881,0.0401835109793376,2.04389155796776,0.367431106281354,3.78648102715448,7.30728198361538,9.37558960872935,9.14382783700228,3.22624774990854e-06,0.45042694671372,4.26213301791414e-05,0.532166721031355
ENSG00000111674,ENO2,0.195118748980839,0.320796838497503,3.27736711360618,6.86155831725414,23.4882184172696,2.93642617035608,16.7967821171712,21.3891082885705,0.00605235770327203,0.000384803734223728,0.0159440120231317,0.00237333697799412
ENSG00000111885,MAN1A1,0.126968003483886,0.231250757120906,4.94763001353344,10.8681410500308,12.138905061698,2.61207952320862,38.967534164317,46.9972128322529,0.516067107284903,0.00327071235521367,0.59326204488476,0.0117967583243916
ENSG00000112096,na,0.320249087315588,0.608889982755435,57.3625040556176,147.050120554173,3.8073211865461,3.37751350516005,179.118399794501,241.505238579753,0.018535552309709,5.72226871695162e-08,0.039779189959453,6.23047309999932e-06
ENSG00000112308,C6orf62,0.231213024892525,0.102692376863064,31.0937444199309,13.5169245027773,3.58610050649522,4.10971036115602,134.4809378035,131.625393390217,2.86080500948947e-10,0.000356734947121951,5.6570474710001e-08,0.00224575543945374
ENSG00000113494,PRLR,0.156111894628222,0.21472233915607,2.23114898933972,3.01658551757986,20.2588571868805,16.2529132706496,14.2919858518992,14.0487735437125,0.0119937888556461,3.46023075326528e-05,0.0278174708608449,0.000417739958605724
ENSG00000113739,STC2,0.21832453153692,0.364489712370177,1.11997400100925,2.54826271578187,17.7993524700801,0.438602297301867,5.12985871594489,6.9913158843667,0.130730454691645,0.0116393244888916,0.198362270405099,0.0314526577900253
ENSG00000113838,TBCCD1,0.279507231667332,0.122503042484838,3.19486669301407,1.3612164915385,3.87264952098063,3.9277102983939,11.4303543201937,11.1116953826431,5.11611755099891e-14,0.000286375020551192,4.2361089231409e-10,0.00190983041780423
ENSG00000113845,TIMMDC1,0.205516327370347,0.0573776522796979,9.09965209590673,2.34867633118953,5.72796162401666,3.2578845062846,44.2770275838419,40.9336429406431,1.17148195904975e-07,0.0890307553558683,3.47089655905045e-06,0.149696986658087
ENSG00000114126,TFDP2,0.221018218235009,0.113890676976409,11.5868018153413,5.90213534442234,15.5965973977841,14.040189358107,52.4246458408287,51.822813781719,7.29002700630227e-09,0.000262063603385989,4.75020224234173e-07,0.00178394934379185
ENSG00000115380,EFEMP1,0.216416121916654,0.0214631529125663,23.6186774116203,2.0536742021349,14.6592070567688,3.12270086512208,109.135480307314,95.6837148065285,0.0172093543878854,0.87625259333548,0.0374682015662219,0.899847339549306
ENSG00000115484,CCT4,0.218030589749448,0.10505984054296,23.3414889072816,9.8397170153979,5.51451064565388,3.38611555338467,107.056027936744,93.6582138764465,1.09610580509748e-08,0.000220091674848128,6.42026437101756e-07,0.00157835726108741
ENSG00000115548,KDM3A,0.295047690925897,0.0934663765042976,27.6838184424137,8.29928596566185,17.0107049544035,17.5415822704192,93.8282836769149,88.7943480432265,7.72505165596718e-06,0.182411680053222,8.17125692973424e-05,0.262412742178305
ENSG00000115998,C2orf42,0.249622541124794,0.0662385808467307,1.90991425238765,0.491171531854229,3.51141422210014,4.25957272652042,7.65120907663874,7.4151880305339,2.33810690150238e-07,0.210206290877982,5.89061235730023e-06,0.293223238074934
ENSG00000116031,CD207,0.284582757938345,0.0831012735984214,20.2656175055281,4.8788323056666,5.74278876006999,9.86589787237932,71.2116842648587,58.7094769358539,0.000106799600419894,0.229797924481552,0.000627957480828145,0.314302469424154
ENSG00000116455,WDR77,0.36541429260457,0.146489676446566,5.55032259603757,2.10583372669754,4.32431452282459,2.84415269957341,15.1891228897382,14.37530464794,1.47152234279744e-05,0.0385281712999552,0.000132405159718809,0.0785619398760206
ENSG00000117394,SLC2A1,0.495299042652815,0.203678070353628,207.607277279107,79.949575413202,17.071518733285,19.2625387249889,419.155418042331,392.529128317018,3.04153674486758e-06,0.0698023040496332,4.06985029455403e-05,0.124056510446484
ENSG00000117399,CDC20,0.27165456673618,0.0810091592673527,2.27318776685084,0.645996343286031,3.30994258179075,16.538568414294,8.3679350366249,7.97436177746351,0.00012159143692093,0.387559275058012,0.000696859747169542,0.473059774811438
ENSG00000117543,DPH5,0.27818839470282,0.0533181953255826,3.95813374665459,0.700545441907225,5.14181156054903,6.55390260662758,14.2282489924964,13.1389563661975,3.65956408077752e-08,0.413652648508304,1.46276998882617e-06,0.497700162040237
ENSG00000117625,RCOR3,0.21973549069517,0.0909014224062132,8.46636170632466,3.34715644098162,16.8255262076933,15.5825241918133,38.5297872434712,36.821826901939,2.03312703251867e-09,0.00602356413980466,2.02841017780322e-07,0.0188034714361712
ENSG00000117748,RPA2,0.254582007359107,0.0811862296933103,9.55483667952213,2.8972037067324,4.74475929046391,3.24728169729319,37.5314688521735,35.6859004005593,2.10679424213258e-09,0.0264219507395672,2.06880559005003e-07,0.0590834046392582
ENSG00000118894,EEF2KMT,0.387610005862058,0.125762845272827,2.87365047830414,0.818755185695229,4.33548039599201,3.12632517746421,7.41376753655532,6.51031060818509,1.00518234533471e-06,0.132108306127392,1.7362367075719e-05,0.204028556604947
ENSG00000119138,KLF9,0.472319861701567,0.117921882541683,17.2838288991194,3.95739936092681,13.3493406414127,10.2960512102327,36.5934831468935,33.5594995231521,4.62385292253916e-09,0.153980857957317,3.45681420416447e-07,0.230223627812696
ENSG00000119522,DENND1A,0.236210573031569,0.077232499792337,4.2245451240742,1.47551756732156,13.2413269694776,15.931378967374,17.8846571931799,19.1048790507745,8.23300943745417e-06,0.0496115014706011,8.54903086548635e-05,0.0957569558751923
ENSG00000119559,C19orf25,0.245940674724802,0.0492182990756566,4.98965721809861,1.01647289763665,2.9538223271907,1.86509482854929,20.2880520828116,20.6523369707304,2.88902463487586e-06,0.445767448423827,3.90346979648286e-05,0.528036269879706
ENSG00000119812,FAM98A,0.292335941718368,0.157596557276816,14.811497834354,7.88474784255393,2.83898328021794,1.70252160168221,50.6660171420975,50.0312188210081,1.59650379847197e-08,2.01972911381644e-06,8.40084340537718e-07,6.08773231234651e-05
ENSG00000120833,SOCS2,0.0258798362971909,0.370727468459585,0.145702090148187,2.90853432751303,4.59905509769791,1.79622481383775,5.62994635959121,7.84547834990034,0.956283007154669,0.000181816435928491,0.965105234460296,0.00137336933522968
ENSG00000121897,LIAS,0.203437591511871,0.0660041228523747,1.82155459905939,0.557991243270103,4.75605485099795,4.0859345205274,8.95387418579962,8.45388468411452,5.80908082607615e-07,0.199238467901778,1.17796824360969e-05,0.280952021875525
ENSG00000121931,LRIF1,0.288616701604524,0.12621139065102,2.24852549892841,1.05713478800831,3.13559507175242,2.3515714527014,7.79069778854809,8.3759063469266,7.13305466983444e-11,0.000370908145326106,2.47100902187515e-08,0.00231627214840354
ENSG00000122435,TRMT13,0.253937798751643,0.085599862998612,3.4309698178643,1.11987563813931,3.53681464290402,3.37829379835994,13.5110638696993,13.0826802626713,2.83530551312058e-07,0.0297002432148743,6.8239305040077e-06,0.0643488070070704
ENSG00000122644,ARL4A,0.229316854080013,0.0672541312731593,12.6240932940025,2.85395602018531,2.87451811893787,23.7408659541211,55.0508742353396,42.4354008617507,1.90562831018796e-06,0.242903951884344,2.83049770061373e-05,0.328410145701393
ENSG00000122873,CISD1,0.240025530176676,0.135053688972343,3.06967198733673,1.57854401797793,4.44229695199791,2.7698056117347,12.7889395143809,11.6882702722855,2.58908689665632e-09,1.47883821779989e-05,2.3229138624605e-07,0.000234340424576651
ENSG00000123213,NLN,0.280458911772142,0.102044958978947,6.11523574145971,2.04297816866674,5.45690458527608,5.24261188006749,21.8043908921248,20.0203732659467,7.62071078947945e-06,0.0352068204839293,8.08145274282298e-05,0.0732139833675307
ENSG00000123353,ORMDL2,0.222009602412212,0.0968938792836569,7.42390521172583,2.75217106532903,5.13357438322642,4.58850157647888,33.4395680685091,28.4039723218434,7.87346037329703e-10,0.00667179138179347,1.16892767042128e-07,0.0203134546685416
ENSG00000123415,SMUG1,0.203318167509618,0.0176872511347914,5.09403209224547,0.412657137877153,3.75496484789163,21.9253294456191,25.0544855614268,23.3307671572233,1.43866039175131e-06,0.896295490721844,2.30019663404238e-05,0.916881393223863
ENSG00000123416,TUBA1B,0.227665911742268,0.131421920389182,29.3143882754605,15.2480324960907,7.76128909831877,11.0455949629166,128.760551156408,116.023510012154,2.13873056170233e-05,0.0157838732581753,0.000178289497560092,0.0399271163088649
ENSG00000123609,NMI,0.295341106849969,0.159701549462203,4.5598164496909,2.23642979724863,5.92109478561725,3.95774907587428,15.439152708286,14.0038077575317,5.21695898534973e-09,5.95034581973265e-06,3.69663042649411e-07,0.000125987712594034
ENSG00000123643,SLC36A1,0.225084910714051,0.0545378759672483,3.06620003143944,0.801241657750013,4.00842227123269,9.46641055179171,13.6224148554088,14.6914716339738,0.000268375494588675,0.427245847808953,0.00130027614336262,0.509873968232101
ENSG00000123975,CKS2,0.400816367394821,0.178421509782828,3.53043336157337,1.66787989387914,2.50543646267682,1.85826126054502,8.80810677597838,9.34797545379625,1.71932114442783e-09,0.00514939210027,1.8230126898627e-07,0.0167060532992891
ENSG00000124145,SDC4,0.200222885152948,0.0416626306421026,40.2643838964158,6.53005176395062,15.448554659149,8.23180103295355,201.097810900379,156.736424544244,1.25559781417554e-05,0.587628067798154,0.000117822944709474,0.655425242242266
ENSG00000124275,MTRR,0.239724519521103,0.0941920444618128,7.63996678945273,2.87506456846901,3.82371334106599,2.27998012582284,31.8697762111072,30.5234331083515,4.39468478706025e-08,0.00204484789513249,1.6792149869231e-06,0.0083093183773859
ENSG00000124357,NAGK,0.215770867210656,0.101277159595848,26.1145533925825,12.0104712537082,3.77029457680062,2.58009433955139,121.029097811833,118.590127345955,2.40896558483416e-09,0.000962531155422209,2.25881276755389e-07,0.0047055359737072
ENSG00000124641,MED20,0.273385586532973,0.131898349831852,3.6172373263256,1.73040619677206,2.13316219699299,1.80781341177675,13.231265672045,13.1192406802513,2.14585021168286e-11,5.3640630522279e-05,1.21640445408622e-08,0.00057126584393112
ENSG00000124787,RPP40,0.397650124022464,0.172252182408074,2.13530586536034,0.799263264975852,5.11612081720835,2.92022306279634,5.36981063594416,4.64007627538998,4.15038854520553e-07,0.00565464357482885,9.04886285791226e-06,0.0178827665879451
ENSG00000125703,ATG4C,0.223662098775756,0.0624012365697586,1.47558332252217,0.383772656894317,4.24808165093357,4.38051914368197,6.59737760934448,6.15008095977868,1.7734464584224e-05,0.277542993830008,0.00015337224377786,0.36460957295418
